REFINI_ID,Standard_Form_ID,Deposit_ID,Location_Specific,Fabric,Provenance_1,Provenance_2,Standard_Form_ID,Standard_Form,Production,Lower_Date_Form,Upper_Date_Form,Period,Deposit_ID,Deposit,Lower_Date_Deposit,Upper_Date_Deposit,Archaeological_Context
9217,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9218,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9219,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9220,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9221,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9222,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9223,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9224,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9225,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9226,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9227,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9228,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9229,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9230,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9231,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9232,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9233,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9234,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9235,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9236,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9237,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9238,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9239,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9240,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9241,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9242,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9243,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9244,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9245,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9246,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9247,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9248,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9249,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9250,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9251,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9252,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9253,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9254,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9255,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9256,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9257,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9258,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9259,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9260,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9261,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9262,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9263,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9264,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9265,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9266,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9267,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9268,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9269,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9270,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9271,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9272,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9273,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9274,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9275,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9276,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9277,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9278,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9279,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9280,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9281,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9282,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9283,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9284,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9285,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9286,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9287,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9288,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9289,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9290,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9291,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9292,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9293,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9294,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9295,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9296,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9297,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9298,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9299,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9300,360,95,Chieri,,Central_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9301,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9302,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9303,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9304,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9305,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9306,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9307,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9308,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9309,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9310,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9311,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9312,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9313,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9314,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9315,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9316,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9317,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9318,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9319,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9320,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9321,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9322,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9323,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9324,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9325,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9326,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9327,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9328,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9329,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9330,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9331,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9332,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9333,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9334,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9335,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9336,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9337,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9338,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9339,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9340,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9341,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9342,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9343,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9344,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9345,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9346,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9347,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9348,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9349,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9350,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
9351,360,95,Chieri,,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,95,Maddalene,-50,150,Suburban complex of buildings. Finds come from a neighbouring drainage ditch
